location,latitude,longitude,date,time,person_count
K館,25.0425,121.5345,2025-07-05,02:30,19
K館,25.0425,121.5345,2025-07-05,03:00,25
K館,25.0425,121.5345,2025-07-05,03:30,26
K館,25.0425,121.5345,2025-07-05,04:00,32
K館,25.0425,121.5345,2025-07-05,04:30,32
K館,25.0425,121.5345,2025-07-05,05:00,19
K館,25.0425,121.5345,2025-07-05,05:30,15
K館,25.0425,121.5345,2025-07-05,06:00,41
K館,25.0425,121.5345,2025-07-05,06:30,27
K館,25.0425,121.5345,2025-07-05,07:00,13
K館,25.0425,121.5345,2025-07-05,07:30,26
K館,25.0425,121.5345,2025-07-05,08:00,22
K館,25.0425,121.5345,2025-07-05,08:30,35
K館,25.0425,121.5345,2025-07-05,09:00,23
K館,25.0425,121.5345,2025-07-05,09:30,36
K館,25.0425,121.5345,2025-07-05,10:00,32
K館,25.0425,121.5345,2025-07-05,10:30,32
K館,25.0425,121.5345,2025-07-05,11:00,41
K館,25.0425,121.5345,2025-07-05,11:30,21
K館,25.0425,121.5345,2025-07-05,12:00,25
K館,25.0425,121.5345,2025-07-05,12:30,15
K館,25.0425,121.5345,2025-07-05,13:00,31
K館,25.0425,121.5345,2025-07-05,13:30,34
K館,25.0425,121.5345,2025-07-05,14:00,19
K館,25.0425,121.5345,2025-07-05,14:30,20
K館,25.0425,121.5345,2025-07-05,15:00,5
K館,25.0425,121.5345,2025-07-05,15:30,14
K館,25.0425,121.5345,2025-07-05,16:00,22
K館,25.0425,121.5345,2025-07-05,16:30,26
K館,25.0425,121.5345,2025-07-05,17:00,35
K館,25.0425,121.5345,2025-07-05,17:30,11
K館,25.0425,121.5345,2025-07-05,18:00,15
K館,25.0425,121.5345,2025-07-05,18:30,3
K館,25.0425,121.5345,2025-07-05,19:00,27
K館,25.0425,121.5345,2025-07-05,19:30,11
K館,25.0425,121.5345,2025-07-05,20:00,13
K館,25.0425,121.5345,2025-07-05,20:30,21
K館,25.0425,121.5345,2025-07-05,21:00,27
K館,25.0425,121.5345,2025-07-05,21:30,26
K館,25.0425,121.5345,2025-07-05,22:00,28
K館,25.0425,121.5345,2025-07-05,22:30,30
K館,25.0425,121.5345,2025-07-05,23:00,35
K館,25.0425,121.5345,2025-07-05,23:30,16
福利社,25.0419,121.5348,2025-07-05,00:00,4
福利社,25.0419,121.5348,2025-07-05,00:30,15
福利社,25.0419,121.5348,2025-07-05,01:00,11
福利社,25.0419,121.5348,2025-07-05,01:30,11
福利社,25.0419,121.5348,2025-07-05,02:00,13
福利社,25.0419,121.5348,2025-07-05,02:30,11
福利社,25.0419,121.5348,2025-07-05,03:00,12
福利社,25.0419,121.5348,2025-07-05,03:30,10
福利社,25.0419,121.5348,2025-07-05,04:00,12
福利社,25.0419,121.5348,2025-07-05,04:30,14
福利社,25.0419,121.5348,2025-07-05,05:00,13
福利社,25.0419,121.5348,2025-07-05,05:30,13
福利社,25.0419,121.5348,2025-07-05,06:00,6
福利社,25.0419,121.5348,2025-07-05,06:30,13
福利社,25.0419,121.5348,2025-07-05,07:00,12
福利社,25.0419,121.5348,2025-07-05,07:30,12
福利社,25.0419,121.5348,2025-07-05,08:00,13
福利社,25.0419,121.5348,2025-07-05,08:30,10
福利社,25.0419,121.5348,2025-07-05,09:00,8
福利社,25.0419,121.5348,2025-07-05,09:30,5
福利社,25.0419,121.5348,2025-07-05,10:00,8
福利社,25.0419,121.5348,2025-07-05,10:30,10
福利社,25.0419,121.5348,2025-07-05,11:00,9
福利社,25.0419,121.5348,2025-07-05,11:30,14
福利社,25.0419,121.5348,2025-07-05,12:00,13
福利社,25.0419,121.5348,2025-07-05,12:30,4
福利社,25.0419,121.5348,2025-07-05,13:00,7
福利社,25.0419,121.5348,2025-07-05,13:30,12
福利社,25.0419,121.5348,2025-07-05,14:00,12
福利社,25.0419,121.5348,2025-07-05,14:30,11
福利社,25.0419,121.5348,2025-07-05,15:00,12
福利社,25.0419,121.5348,2025-07-05,15:30,7
福利社,25.0419,121.5348,2025-07-05,16:00,8
福利社,25.0419,121.5348,2025-07-05,16:30,17
福利社,25.0419,121.5348,2025-07-05,17:00,7
福利社,25.0419,121.5348,2025-07-05,17:30,12
福利社,25.0419,121.5348,2025-07-05,18:00,8
福利社,25.0419,121.5348,2025-07-05,18:30,10
福利社,25.0419,121.5348,2025-07-05,19:00,16
福利社,25.0419,121.5348,2025-07-05,19:30,9
福利社,25.0419,121.5348,2025-07-05,20:00,7
福利社,25.0419,121.5348,2025-07-05,20:30,9
福利社,25.0419,121.5348,2025-07-05,21:00,8
福利社,25.0419,121.5348,2025-07-05,21:30,10
福利社,25.0419,121.5348,2025-07-05,22:00,7
福利社,25.0419,121.5348,2025-07-05,22:30,8
福利社,25.0419,121.5348,2025-07-05,23:00,11
福利社,25.0419,121.5348,2025-07-05,23:30,10
販賣機1,25.0422,121.5349,2025-07-05,00:00,7
販賣機1,25.0422,121.5349,2025-07-05,00:30,7
販賣機1,25.0422,121.5349,2025-07-05,01:00,4
販賣機1,25.0422,121.5349,2025-07-05,01:30,6
販賣機1,25.0422,121.5349,2025-07-05,02:00,5
販賣機1,25.0422,121.5349,2025-07-05,02:30,4
販賣機1,25.0422,121.5349,2025-07-05,03:00,5
販賣機1,25.0422,121.5349,2025-07-05,03:30,0
販賣機1,25.0422,121.5349,2025-07-05,04:00,5
販賣機1,25.0422,121.5349,2025-07-05,04:30,3
販賣機1,25.0422,121.5349,2025-07-05,05:00,5
販賣機1,25.0422,121.5349,2025-07-05,05:30,5
販賣機1,25.0422,121.5349,2025-07-05,06:00,2
販賣機1,25.0422,121.5349,2025-07-05,06:30,5
販賣機1,25.0422,121.5349,2025-07-05,07:00,6
販賣機1,25.0422,121.5349,2025-07-05,07:30,4
販賣機1,25.0422,121.5349,2025-07-05,08:00,3
販賣機1,25.0422,121.5349,2025-07-05,08:30,3
販賣機1,25.0422,121.5349,2025-07-05,09:00,6
販賣機1,25.0422,121.5349,2025-07-05,09:30,5
販賣機1,25.0422,121.5349,2025-07-05,10:00,4
販賣機1,25.0422,121.5349,2025-07-05,10:30,4
販賣機1,25.0422,121.5349,2025-07-05,11:00,4
販賣機1,25.0422,121.5349,2025-07-05,11:30,4
販賣機1,25.0422,121.5349,2025-07-05,12:00,7
販賣機1,25.0422,121.5349,2025-07-05,12:30,3
販賣機1,25.0422,121.5349,2025-07-05,13:00,2
販賣機1,25.0422,121.5349,2025-07-05,13:30,9
販賣機1,25.0422,121.5349,2025-07-05,14:00,5
販賣機1,25.0422,121.5349,2025-07-05,14:30,5
販賣機1,25.0422,121.5349,2025-07-05,15:00,5
販賣機1,25.0422,121.5349,2025-07-05,15:30,5
販賣機1,25.0422,121.5349,2025-07-05,16:00,8
販賣機1,25.0422,121.5349,2025-07-05,16:30,5
販賣機1,25.0422,121.5349,2025-07-05,17:00,2
販賣機1,25.0422,121.5349,2025-07-05,17:30,3
販賣機1,25.0422,121.5349,2025-07-05,18:00,5
販賣機1,25.0422,121.5349,2025-07-05,18:30,3
販賣機1,25.0422,121.5349,2025-07-05,19:00,1
販賣機1,25.0422,121.5349,2025-07-05,19:30,7
販賣機1,25.0422,121.5349,2025-07-05,20:00,4
販賣機1,25.0422,121.5349,2025-07-05,20:30,2
販賣機1,25.0422,121.5349,2025-07-05,21:00,4
販賣機1,25.0422,121.5349,2025-07-05,21:30,6
販賣機1,25.0422,121.5349,2025-07-05,22:00,4
販賣機1,25.0422,121.5349,2025-07-05,22:30,3
販賣機1,25.0422,121.5349,2025-07-05,23:00,4
販賣機1,25.0422,121.5349,2025-07-05,23:30,7
販賣機2,25.0418,121.5346,2025-07-05,00:00,4
販賣機2,25.0418,121.5346,2025-07-05,00:30,5
販賣機2,25.0418,121.5346,2025-07-05,01:00,4
販賣機2,25.0418,121.5346,2025-07-05,01:30,5
販賣機2,25.0418,121.5346,2025-07-05,02:00,1
販賣機2,25.0418,121.5346,2025-07-05,02:30,7
販賣機2,25.0418,121.5346,2025-07-05,03:00,2
販賣機2,25.0418,121.5346,2025-07-05,03:30,5
販賣機2,25.0418,121.5346,2025-07-05,04:00,3
販賣機2,25.0418,121.5346,2025-07-05,04:30,7
販賣機2,25.0418,121.5346,2025-07-05,05:00,2
販賣機2,25.0418,121.5346,2025-07-05,05:30,6
販賣機2,25.0418,121.5346,2025-07-05,06:00,3
販賣機2,25.0418,121.5346,2025-07-05,06:30,0
販賣機2,25.0418,121.5346,2025-07-05,07:00,4
販賣機2,25.0418,121.5346,2025-07-05,07:30,5
販賣機2,25.0418,121.5346,2025-07-05,08:00,5
販賣機2,25.0418,121.5346,2025-07-05,08:30,3
販賣機2,25.0418,121.5346,2025-07-05,09:00,2
販賣機2,25.0418,121.5346,2025-07-05,09:30,0
販賣機2,25.0418,121.5346,2025-07-05,10:00,2
販賣機2,25.0418,121.5346,2025-07-05,10:30,1
販賣機2,25.0418,121.5346,2025-07-05,11:00,10
販賣機2,25.0418,121.5346,2025-07-05,11:30,5
販賣機2,25.0418,121.5346,2025-07-05,12:00,3
販賣機2,25.0418,121.5346,2025-07-05,12:30,7
販賣機2,25.0418,121.5346,2025-07-05,13:00,8
販賣機2,25.0418,121.5346,2025-07-05,13:30,5
販賣機2,25.0418,121.5346,2025-07-05,14:00,6
販賣機2,25.0418,121.5346,2025-07-05,14:30,6
販賣機2,25.0418,121.5346,2025-07-05,15:00,1
販賣機2,25.0418,121.5346,2025-07-05,15:30,6
販賣機2,25.0418,121.5346,2025-07-05,16:00,3
販賣機2,25.0418,121.5346,2025-07-05,16:30,0
販賣機2,25.0418,121.5346,2025-07-05,17:00,3
販賣機2,25.0418,121.5346,2025-07-05,17:30,5
販賣機2,25.0418,121.5346,2025-07-05,18:00,4
販賣機2,25.0418,121.5346,2025-07-05,18:30,1
販賣機2,25.0418,121.5346,2025-07-05,19:00,5
販賣機2,25.0418,121.5346,2025-07-05,19:30,4
販賣機2,25.0418,121.5346,2025-07-05,20:00,5
販賣機2,25.0418,121.5346,2025-07-05,20:30,6
販賣機2,25.0418,121.5346,2025-07-05,21:00,4
販賣機2,25.0418,121.5346,2025-07-05,21:30,4
販賣機2,25.0418,121.5346,2025-07-05,22:00,6
販賣機2,25.0418,121.5346,2025-07-05,22:30,4
販賣機2,25.0418,121.5346,2025-07-05,23:00,5
販賣機2,25.0418,121.5346,2025-07-05,23:30,4
